our_Trip_ID,our_President,our_Destination_Country,our_Start_Date,colt_TripID,classification,detail
1365,Jorge Batlle,Mexico,2004-01-12,1514-URY-MEX-37998,Complementa,CityVisited: 'Monterrey'
1366,Jorge Batlle,Spain,2004-02-02,1514-URY-ESP-38017,Complementa,CityVisited: 'Madrid'
1367,Jorge Batlle,Democratic Republic of the Congo,2004-04-27,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Democratic Republic of the Congo en fechas 2004-04-27 - 2004-04-29
1368,Jorge Batlle,United States,2004-09-22,1514-URY-USA-38250,Complementa,CityVisited: 'New York'
1369,Jorge Batlle,Costa Rica,2004-11-18,1514-URY-CRI-38309,Complementa,CityVisited: 'San José'
1370,Jorge Batlle,Brazil,2004-12-16,1514-URY-BRA-38337,Complementa,CityVisited: 'Ouro Preto'
1371,Tabaré Vázquez,Brazil,2005-03-31,2029-URY-BRA-38443,Complementa,CityVisited: 'Brasilia'
1372,Tabaré Vázquez,Colombia,2005-09-18,2029-URY-COL-38613,Complementa,CityVisited: 'Cartagena'
1373,Tabaré Vázquez,Spain,2005-10-13,2029-URY-ESP-38637,Complementa,CityVisited: 'Salamanca'
1374,Tabaré Vázquez,Germany,2005-10-16,2029-URY-DEU-38639,Complementa,CityVisited: 'Berlin'
1375,Tabaré Vázquez,Italy,2005-10-18,2029-URY-ITA-38643,Complementa,CityVisited: 'Rome'
1376,Tabaré Vázquez,France,2005-10-20,2029-URY-FRA-38649,Complementa,CityVisited: 'Paris'
1377,Tabaré Vázquez,Argentina,2005-11-04,2029-URY-ARG-38660,Complementa,CityVisited: 'Mar del Plata'
1378,Tabaré Vázquez,Mexico,2006-04-26,2029-URY-MEX-38832,Complementa,CityVisited: 'Mexico City'
1379,Tabaré Vázquez,United States,2006-05-03,2029-URY-USA-38836,Complementa,CityVisited: 'Washington'
1380,Tabaré Vázquez,Austria,2006-05-11,2029-URY-AUT-38848,Complementa,CityVisited: 'Vienna'
1381,Tabaré Vázquez,Argentina,2006-07-20,2029-URY-ARG-38918,Complementa,CityVisited: 'Córdoba'
1382,Tabaré Vázquez,Qatar,2007-05-01,2029-URY-QAT-39204,Complementa,CityVisited: 'Doha'
1383,Tabaré Vázquez,Paraguay,2007-06-28,2029-URY-PRY-39262,Complementa,CityVisited: 'Asunción'
1384,Tabaré Vázquez,Spain,2007-09-18,2029-URY-ESP-39343,Complementa,CityVisited: 'Madrid'
1385,Tabaré Vázquez,Chile,2007-11-08,2029-URY-CHL-39393,Complementa,CityVisited: 'Santiago'
1386,Tabaré Vázquez,Panama,2008-06-15,2029-URY-PAN-39614,Complementa,CityVisited: 'Panama City'
1387,Tabaré Vázquez,Cuba,2008-06-18,2029-URY-CUB-39616,Complementa,CityVisited: 'Havana'
1388,Tabaré Vázquez,Mexico,2008-06-21,2029-URY-MEX-39620,Complementa,CityVisited: 'Mexico City'
1389,Tabaré Vázquez,South Korea,2008-09-01,2029-URY-KOR-39690,Complementa,CityVisited: 'Seoul'
1390,Tabaré Vázquez,New Zealand,2008-09-01,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a New Zealand en fechas 2008-09-01 - NA
1391,Tabaré Vázquez,Brazil,2008-12-15,2029-URY-BRA-39798,Complementa,CityVisited: 'Salvador'
1392,Tabaré Vázquez,Saudi Arabia,2008-12-19,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Saudi Arabia en fechas 2008-12-19 - 2008-12-21
1393,Tabaré Vázquez,Brazil,2009-03-10,2029-URY-BRA-39882,Complementa,CityVisited: 'Brasilia'
1394,Tabaré Vázquez,China,2009-03-19,2029-URY-CHN-39893,Complementa,CityVisited: 'Beijing'
1395,Tabaré Vázquez,Costa Rica,2009-04-23,2029-URY-CRI-39925,Complementa,CityVisited: 'San José'
1396,Tabaré Vázquez,Iran,2009-05-05,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Iran en fechas 2009-05-05 - 2009-05-06
1397,Tabaré Vázquez,Paraguay,2009-07-24,2029-URY-PRY-40018,Complementa,CityVisited: 'Asunción'
1398,Tabaré Vázquez,Argentina,2009-08-28,2029-URY-ARG-40053,Complementa,CityVisited: 'San Carlos de Bariloche'
1399,Tabaré Vázquez,United States,2009-09-12,2029-URY-USA-40067,Complementa,CityVisited: 'New York'
1400,Tabaré Vázquez,Venezuela,2009-09-27,2029-URY-VEN-40080,Complementa,CityVisited: 'Isla Margarita'
1401,Tabaré Vázquez,Japan,2009-12-11,2029-URY-JPN-40158,Complementa,CityVisited: 'Tokyo'
1402,José Mujica,Chile,2010-03-11,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Chile en fechas 2010-03-11 - 2010-03-11
1403,José Mujica,Brazil,2011-01-01,2552-URY-BRA-40544,Complementa,CityVisited: 'Brasilia'
1404,José Mujica,Paraguay,2011-06-29,2552-URY-PRY-40722,Complementa,CityVisited: 'Asunción'
1405,José Mujica,Peru,2011-07-27,2552-URY-PER-40752,Complementa,CityVisited: 'Lima'
1406,José Mujica,Sweden,2011-10-12,2552-URY-SWE-40827,Complementa,CityVisited: 'Stockholm'
1407,José Mujica,Norway,2011-10-13,2552-URY-NOR-40829,Complementa,CityVisited: 'Oslo'
1408,José Mujica,Germany,2011-10-17,2552-URY-DEU-40833,Complementa,CityVisited: 'Berlin'
1409,José Mujica,Belgium,2011-10-19,2552-URY-BEL-40835,Complementa,CityVisited: 'Brussels'
1410,José Mujica,Brazil,2011-11-08,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Brazil en fechas 2011-11-08 - 2011-11-09
1411,José Mujica,Mexico,2011-11-15,2552-URY-MEX-40862,Complementa,CityVisited: 'Guadalajara'
1412,José Mujica,Colombia,2012-04-13,2552-URY-COL-41013,Complementa,CityVisited: 'Cartagena'
1413,José Mujica,Argentina,2012-06-29,2552-URY-ARG-41088,Complementa,CityVisited: 'Mendoza'
1414,José Mujica,Brazil,2012-06-20,2552-URY-BRA-41081,Complementa,CityVisited: 'Rio de Janeiro'
1415,José Mujica,Brazil,2012-07-30,2552-URY-BRA-41121,Complementa,CityVisited: 'Brasilia'
1416,José Mujica,Brazil,2012-12-06,2552-URY-BRA-41249,Complementa,CityVisited: 'Brasilia'
1417,José Mujica,Chile,2013-01-26,2552-URY-CHL-41299,Complementa,CityVisited: 'Santiago'
1418,José Mujica,Venezuela,2013-03-06,2552-URY-VEN-41339,Complementa,CityVisited: 'Caracas'
1419,José Mujica,China,2013-05-24,2552-URY-CHN-41419,Complementa,CityVisited: 'Beijing'
1420,José Mujica,Spain,2013-05-28,2552-URY-ESP-41423,Complementa,CityVisited: 'Madrid'
1421,José Mujica,Paraguay,2013-08-15,2552-URY-PRY-41501,Complementa,CityVisited: 'Asunción'
1422,José Mujica,United States,2013-09-24,2552-URY-USA-41541,Complementa,CityVisited: 'New York'
1423,José Mujica,Cuba,2014-01-28,2552-URY-CUB-41667,Complementa,CityVisited: 'Havana'
1424,José Mujica,Chile,2014-03-11,2552-URY-CHL-41708,Complementa,CityVisited: 'Santiago'
1425,José Mujica,United States,2014-05-11,2552-URY-USA-41770,Complementa,CityVisited: 'Washington'
1426,José Mujica,Paraguay,2014-07-18,2552-URY-PRY-41838,Complementa,CityVisited: 'Asunción'
1427,José Mujica,Venezuela,2014-07-29,2552-URY-VEN-41848,Complementa,CityVisited: 'Caracas'
1428,José Mujica,Argentina,2014-12-16,2552-URY-ARG-41990,Complementa,CityVisited: 'Parana'
1429,José Mujica,Mexico,2014-12-08,2552-URY-MEX-41979,Complementa,CityVisited: 'Veracruz'
1432,Tabaré Vázquez,Panama,2015-04-10,2029-URY-PAN-42104,Complementa,CityVisited: 'Panama City'
1433,Tabaré Vázquez,Brazil,2015-05-21,2029-URY-BRA-42143,Complementa,CityVisited: 'Brasilia'
1434,Tabaré Vázquez,Brazil,2015-07-16,2029-URY-BRA-42202,Complementa,CityVisited: 'Brasilia'
1435,Tabaré Vázquez,Ecuador,2015-09-21,2029-URY-ECU-42268,Complementa,CityVisited: 'Quito'
1436,Tabaré Vázquez,United States,2015-09-25,2029-URY-USA-42275,Complementa,CityVisited: 'New York'
1437,Tabaré Vázquez,Argentina,2015-12-10,2029-URY-ARG-42348,Complementa,CityVisited: 'Buenos Aires'
1438,Tabaré Vázquez,United States,2016-09-19,2029-URY-USA-42631,Complementa,CityVisited: 'New York'
1439,Tabaré Vázquez,China,2016-10-10,2029-URY-CHN-42655,Complementa,CityVisited: 'Beijing'
1440,Tabaré Vázquez,Egypt,2017-05-31,2029-URY-EGY-42885,Complementa,CityVisited: 'Cairo'
1441,Tabaré Vázquez,Switzerland,2017-06-03,2029-URY-CHE-42890,Complementa,CityVisited: 'Geneva'
1442,Tabaré Vázquez,Argentina,2017-07-21,2029-URY-ARG-42937,Complementa,CityVisited: 'Mendoza'
1443,Tabaré Vázquez,Mexico,2017-11-14,2029-URY-MEX-43052,Complementa,CityVisited: 'Mexico City'
1444,Tabaré Vázquez,Peru,2018-04-13,2029-URY-PER-43203,Complementa,CityVisited: 'Lima'
1445,Tabaré Vázquez,Brazil,2019-01-01,2029-URY-BRA-43466,Complementa,CityVisited: 'Brasilia'
1447,Tabaré Vázquez,Argentina,2019-12-10,2029-URY-ARG-43809,Complementa,CityVisited: 'Buenos Aires'
1448,Luis Lacalle Pou,Brazil,2021-02-03,3698-URY-BRA-44230,Complementa,CityVisited: 'Brasilia'
1449,Luis Lacalle Pou,Argentina,2021-08-13,3698-URY-ARG-44421,Complementa,CityVisited: 'Buenos Aires'
1450,Luis Lacalle Pou,Mexico,2021-09-16,3698-URY-MEX-44455,Complementa,CityVisited: 'Mexico City'
1451,Luis Lacalle Pou,United States,2021-09-20,3698-URY-USA-44460,Complementa,CityVisited: 'New York'
1452,Luis Lacalle Pou,Qatar,2021-12-12,3698-URY-QAT-44540,Complementa,CityVisited: 'Doha'
1453,Luis Lacalle Pou,Democratic Republic of the Congo,2021-12-23,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Democratic Republic of the Congo en fechas 2021-12-23 - 2021-12-26
1454,Luis Lacalle Pou,United Arab Emirates,2022-02-18,3698-URY-ARE-44611,Complementa,CityVisited: 'Dubai'
1455,Luis Lacalle Pou,Chile,2022-03-11,3698-URY-CHL-44630,Complementa,CityVisited: 'Santiago'
1456,Luis Lacalle Pou,Paraguay,2022-05-13,3698-URY-PRY-44694,Complementa,CityVisited: 'Asunción'
1457,Luis Lacalle Pou,United Kingdom,2022-05-21,3698-URY-GBR-44703,Complementa,CityVisited: 'London'
1458,Luis Lacalle Pou,Colombia,2022-06-30,3698-URY-COL-44742,Complementa,CityVisited: 'Bogotá'
1459,Luis Lacalle Pou,Japan,2022-10-27,3698-URY-JPN-44861,Complementa,CityVisited: 'Tokyo'
1460,Luis Lacalle Pou,Brazil,2023-01-01,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Brazil en fechas 2023-01-01 - 2023-01-01
1461,Luis Lacalle Pou,Argentina,2023-01-24,3698-URY-ARG-44950,Complementa,CityVisited: 'Buenos Aires'
1462,Luis Lacalle Pou,Dominican Republic,2023-03-24,3698-URY-DOM-45008,Complementa,CityVisited: 'Santo Domingo'
1463,Luis Lacalle Pou,Brazil,2023-05-30,3698-URY-BRA-45076,Complementa,CityVisited: 'Brasilia'
1464,Luis Lacalle Pou,United States,2023-06-12,3698-URY-USA-45090,Complementa,CityVisited: 'New York / Washington'
1465,Luis Lacalle Pou,Argentina,2023-07-03,3698-URY-ARG-45110,Complementa,CityVisited: 'Puerto Iguazú'
1466,Luis Lacalle Pou,Belgium,2023-07-17,3698-URY-BEL-45123,Complementa,CityVisited: 'Brussels'
1467,Luis Lacalle Pou,Chile,2023-09-11,3698-URY-CHL-45179,Complementa,CityVisited: 'Santiago'
1468,Luis Lacalle Pou,France,2023-09-14,3698-URY-FRA-45183,Complementa,CityVisited: 'Lille'
1469,Luis Lacalle Pou,United States,2023-09-17,3698-URY-USA-45186,Complementa,CityVisited: 'New York'
1470,Luis Lacalle Pou,United States,2023-11-03,3698-URY-USA-45231,Complementa,CityVisited: 'Washington'
1471,Luis Lacalle Pou,China,2023-11-20,3698-URY-CHN-45251,Complementa,CityVisited: 'Beijing'
1472,Luis Lacalle Pou,Argentina,2023-12-09,3698-URY-ARG-45269,Complementa,CityVisited: 'Buenos Aires'
1473,Luis Lacalle Pou,Argentina,2024-04-17,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Argentina en fechas 2024-04-17 - 2024-04-17
1474,Luis Lacalle Pou,Argentina,2024-04-24,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Argentina en fechas 2024-04-24 - 2024-04-24
1475,Luis Lacalle Pou,Paraguay,2024-07-07,3698-URY-PRY-45479,Complementa,CityVisited: 'Asunción'
1476,Luis Lacalle Pou,Argentina,2024-07-17,3698-URY-ARG-45490,Complementa,CityVisited: 'Buenos Aires'
1477,Luis Lacalle Pou,United States,2024-09-25,3698-URY-USA-45560,Complementa,CityVisited: 'New York'
1480,Yamandú Orsi,Panama,2025-04-07,4217-URY-PAN-45753,No aporta,COLT ya tiene el dato completo equivalente
1481,Yamandú Orsi,Honduras,2025-04-08,4217-URY-HND-45755,No aporta,COLT ya tiene el dato completo equivalente
1482,Yamandú Orsi,Spain,2025-06-29,4217-URY-ESP-45837,No aporta,COLT ya tiene el dato completo equivalente
1483,Yamandú Orsi,Argentina,2025-07-02,4217-URY-ARG-45841,No aporta,COLT ya tiene el dato completo equivalente
1484,Yamandú Orsi,Brazil,2025-07-05,4217-URY-BRA-45844,No aporta,COLT ya tiene el dato completo equivalente
1485,Yamandú Orsi,Chile,2025-07-20,4217-URY-CHL-45859,No aporta,COLT ya tiene el dato completo equivalente
1486,Yamandú Orsi,United States,2025-09-21,4217-URY-USA-45922,No aporta,COLT ya tiene el dato completo equivalente
1487,Yamandú Orsi,Belgium,2025-10-15,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Belgium en fechas 2025-10-15 - 2025-10-15
1488,Yamandú Orsi,Italy,2025-10-16,4217-URY-ITA-45945,No aporta,COLT ya tiene el dato completo equivalente
1489,Yamandú Orsi,Vatican City,2025-10-17,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Vatican City en fechas 2025-10-17 - 2025-10-17
1490,Yamandú Orsi,Bolivia,2025-11-07,4217-URY-BOL-45968,No aporta,COLT ya tiene el dato completo equivalente
1491,Yamandú Orsi,South Africa,2025-11-22,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a South Africa en fechas 2025-11-22 - 2025-11-23
1492,Yamandú Orsi,Brazil,2025-12-19,4217-URY-BRA-46010,No aporta,COLT ya tiene el dato completo equivalente
1493,Yamandú Orsi,Paraguay,2026-01-17,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Paraguay en fechas 2026-01-17 - 2026-01-17
1494,Yamandú Orsi,China,2026-02-01,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a China en fechas 2026-02-01 - 2026-02-07
1495,Yamandú Orsi,Chile,2026-03-10,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Chile en fechas 2026-03-10 - 2026-03-11
1496,Yamandú Orsi,Colombia,2026-03-21,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Colombia en fechas 2026-03-21 - 2026-03-21
1497,Yamandú Orsi,Paraguay,2026-06-30,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Paraguay en fechas 2026-06-30 - 2026-06-30
1500,José Mujica,Paraguay,2011-05-14,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Paraguay en fechas 2011-05-14 - 2011-05-14
1501,Tabaré Vázquez,Austria,2017-05-29,2029-URY-AUT-42883,Complementa,CityVisited: 'Vienna'
1502,José Mujica,Venezuela,2012-04-13,2552-URY-VEN-41012,Complementa,CityVisited: 'Caracas'
1503,José Mujica,Argentina,2012-04-09,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Argentina en fechas 2012-04-09 - 2012-04-09
1504,José Mujica,Argentina,2011-08-02,2552-URY-ARG-40757,Complementa,CityVisited: 'Buenos Aires'
1505,José Mujica,Brazil,2013-11-10,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Brazil en fechas 2013-11-10 - 2013-11-10
1506,José Mujica,Venezuela,2013-11-12,2552-URY-VEN-41590,Complementa,CityVisited: 'Caracas'
1507,José Mujica,Argentina,2010-04-05,2552-URY-ARG-40273,Complementa,CityVisited: 'Buenos Aires'
1508,José Mujica,Peru,2013-04-18,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Peru en fechas 2013-04-18 - 2013-04-18
1509,José Mujica,Venezuela,2013-04-19,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Venezuela en fechas 2013-04-19 - 2013-04-19
1510,José Mujica,Peru,2011-01-25,2552-URY-PER-40568,Complementa,CityVisited: 'Lima'
1511,José Mujica,Venezuela,2011-01-26,2552-URY-VEN-40569,Complementa,CityVisited: 'Caracas'
1512,José Mujica,Brazil,2014-07-16,2552-URY-BRA-41835,Complementa,CityVisited: 'Brasília'
1513,José Mujica,Venezuela,2011-07-05,2552-URY-VEN-40729,Complementa,CityVisited: 'Caracas'
1514,José Mujica,Venezuela,2011-12-02,2552-URY-VEN-40879,Complementa,CityVisited: 'Caracas'
1515,José Mujica,Brazil,2015-01-01,2552-URY-BRA-42005,Complementa,CityVisited: 'Brasília'
1516,José Mujica,Argentina,2014-07-12,,Complementa (viaje ausente en COLT),COLT no registra ningun viaje de Uruguay a Argentina en fechas 2014-07-12 - 2014-07-12
1517,José Mujica,Peru,2012-10-01,2552-URY-PER-41183,Complementa,CityVisited: 'Lima'
1518,José Mujica,Peru,2012-11-30,2552-URY-PER-41243,Complementa,CityVisited: 'Lima'
1519,José Mujica,Venezuela,2014-12-03,2552-URY-VEN-41976,Complementa,CityVisited: 'Caracas'
1520,José Mujica,Ecuador,2014-12-04,2552-URY-ECU-41977,Complementa,CityVisited: 'Guayaquil / Quito'
1521,José Mujica,Cuba,2013-07-24,2552-URY-CUB-41478,Complementa,CityVisited: 'La Habana / Santiago de Cuba'
1522,José Mujica,Brazil,2014-09-10,2552-URY-BRA-41892,Complementa,CityVisited: 'Porto Alegre'
1523,José Mujica,Finland,2014-09-15,2552-URY-FIN-41898,Complementa,CityVisited: 'Helsinki'
1524,José Mujica,Brazil,2014-11-06,2552-URY-BRA-41950,Complementa,CityVisited: 'Brasilia'
1526,José Mujica,Argentina,2010-10-28,2552-URY-ARG-40479,Complementa,CityVisited: 'Buenos Aires'
1527,José Mujica,Argentina,2011-12-10,2552-URY-ARG-40887,Complementa,CityVisited: 'Buenos Aires'
