TripID,LeaderID,LeaderCountryOrIGO,LeaderCountryISO,LeaderRegion,LeaderSubregion,PriorityLeader,LeaderRole,LeaderTitle,LeaderSurname,LeaderFullName,Exiled,CountryVisited,CountryVisitedISO,RegionVisited,SubRegionVisited,CityVisited,DisputedTerritory,SemiAutoTerritory,TripYear,TripStartDate,TripEndDate,TripDuration,SubHOGSTravelWithHOGS,CotravelHOGS,MetHostHoGS,HostHOGSName,SubHOGSmetHostSubHOGS,HostSubHOGSName,AttendedMultilatEvent,NameMultilatEvent,AttendedMultilatMinisterialEvent,NameMultilatMinisterialEvent,MetNonhostHOGS,NonhostHOGSNames,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeaderName,Notes,Confidence(1-5),SourceLink1,SourceLink2,SourceLink3,SourceLink4,SourceLink5,SourceLink6,SourceLink7,SourceLink8,SourceLink9,SourceLink10,SourceLink11,SourceLink12,SourceLink13,SourceLink14,SourceLink15,SourceLink16,SourceLink17,SourceLink18,SourceLink19,SourceLink20,SourceLink21,SourceLink22,SourceLink23,SourceLink24,SourceLink25,SourceLink26,SourceLink27,SourceLink28,SourceLink29,SourceLink30,SourceLink31,SourceLink32,SourceLink33
1746-COL-CHN-38448,1746,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Uribe,Alvaro Uribe,0,China,CHN,Asia,Eastern Asia,,No,No,2005,2005-04-06,2005-04-09,4,No,,Yes,General Secretary Hu Jintao,No,,No,,No,,No,,Yes,Yes,Yes,Yes,No,,,1,http://0-search.proquest.com.bianca.penlib.du.edu/docview/460235779/A68BCEE60657437BPQ/74?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/460960121/A68BCEE60657437BPQ/76?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/452792677/A68BCEE60657437BPQ/125?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/460235669/A68BCEE60657437BPQ/129?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/461029135/A68BCEE60657437BPQ/131?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597-COL-CHN-41037,2597,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Santos,Juan Manuel Santos,0,China,CHN,Asia,Eastern Asia,,No,No,2012,2012-05-08,2012-05-12,5,No,,Yes,General Secretary Hu Jintao,No,,No,,No,,No,,Yes,Yes,No,Yes,No,,,1,https://es.wikipedia.org/wiki/Anexo:Visitas_oficiales_al_exterior_del_presidente_Juan_Manuel_Santos,http://0-search.proquest.com.bianca.penlib.du.edu/docview/1012430791/13C592540F734C1DPQ/8?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/1012219530/13C592540F734C1DPQ/10?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/1011390761/CD87159104C8438FPQ/8?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/1011866061/CD87159104C8438FPQ/19?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477-COL-CHN-43676,3477,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Duque,Ivan Duque,0,China,CHN,Asia,Eastern Asia,,No,No,2019,2019-07-29,2019-07-31,3,No,,Yes,General Secretary Xi Jinping,No,,No,,No,,No,,No,Yes,Yes,Yes,No,,met with Premier Li Keqiang;met with Chairman of the Standing Committee of the National People's Congress Li Zhanshu;participated in opening ceremony of China-Colombia business forum;laid flowers at Heroes' Plaza Memorial;visited Zhangjiang technological park and other tech start-up centers;signed multiple agreements of cooperation [PE-Latam 2026-09-01: TripStartDate corregido de '2019-07-30' a '2019-07-29'. Fuente: https://efectococuyo.com/internacionales/encuentro-con-xi-jinping-y-dos-foros-con-empresarios-marcan-visita-de-ivan-duque-a-china/ ; https://www.larep] [PE-Latam 2026-09-01: TripEndDate corregido de '2019-08-01' a '2019-07-31'. Fuente: http://en.cidca.gov.cn/2019-07/31/c_392850.htm ; https://www.larepublica.co/economia/xi-jinping-e-ivan-duque-firmaron-15-convenios-binacionales-en-vis],1,https://search-proquest-com.du.idm.oclc.org/docview/2264920238/AE777886E5124978PQ/70?accountid=14608,https://search-proquest-com.du.idm.oclc.org/docview/2268440307/AE777886E5124978PQ/18?accountid=14608,https://id.presidencia.gov.co/Paginas/prensa/2019/190731-Presidente-Duque-califica-como-historica-visita-de-Estado-a-China-en-marco-del-relanzamiento-de-las-relaciones.aspx,https://id.presidencia.gov.co/Paginas/prensa/2019/190731-Presidentes-Colombia-China-fortalecer-relacion-bilateral-economia-inversion-comercio-turismo-cultura-tecnologias.aspx,https://id.presidencia.gov.co/Paginas/prensa/2019/190731-Colombia-se-proyecta-como-una-despensa-alimentaria-para-el-mundo-afirmo-el-Presidente-Duque.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960-COL-CHN-45223,3960,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Petro,Gustavo Petro,0,China,CHN,Asia,Eastern Asia,,No,No,2023,2023-10-24,2023-10-25,2,No,,Yes,General Secretary Xi Jinping,No,,No,,No,,No,,No,Yes,Yes,No,No,,"Working trip;met with General Secretary Xi Jinping;discussed bilateral relations across sectors;reviewed the guard of hoor of the People's Liberation Army;signed 12 agreements in economic, investment, commercial, technology, education, and several other matters;met with members of the China Harbour Engineering Corporation (CHEC) an the Consortium of China Civil Engineering Construction Corporation (CCECC)",1,https://advance-lexis-com.du.idm.oclc.org/document/?pdmfid=1516831&crid=bb63e977-35d1-4204-af03-c8a5e4ca414c&pddocfullpath=%2Fshared%2Fdocument%2Fnews%2Furn%3AcontentItem%3A69HM-RDV1-JB5M-W2C4-00000-00&pdcontentcomponentid=478297&pdteaserkey=sr10&pditab=allpods&ecomp=hmnyk&earg=sr10&prid=ad23ca3a-0083-48ff-8f67-fac3f3badfcf,https://www.facebook.com/gustavopetrourrego/posts/pfbid0ABD5pVVU6AxmznqcKvfTB7vzuRmReFxswwGGN1iGn99fJVqFp9buPEvKvSHoaGTWl,https://www.facebook.com/gustavopetrourrego/posts/pfbid023k9SgxRBM6nvxXFnSLGpR4i1Fm9GaihWRPEPsFoMfZF6pFW1RZFLVyJC1vq35hyml,https://www.facebook.com/gustavopetrourrego/videos/237213759362918/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960-COL-CHN-45789,3960,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Petro,Gustavo Petro,0,China,CHN,Asia,Eastern Asia,Beijing;Shanghai,No,No,2025,2025-05-12,2025-05-16,5,No,,Yes,General Secretary Xi Jinping,No,,No,,Yes,Community of Latin American and Caribbean States (CELAC) Foreign Ministers Meeting,Yes,President Luiz Inacio Lula da Silva;President Gabriel Boric,Yes,Yes,No,Yes,No,,Met counterparts from Brazil and Chile and agreed on multilateralism and free trade;Participated in the opening ceremony of 4th China-Community of Latin American and Caribbean States (CELAC) Ministerial Meeting;Visited Huawei's facilities;Met General Secretary Xi Jinping and formalized entry into the Belt and Road initiative;Held several bilateral meetings with business leaders and government officials;Applied to join BRICS Development Bank,1,https://www.presidencia.gov.co/prensa/Paginas/Colombia-consolida-su-liderazgo-internacional-con-visita-oficial-del-presid-250512.aspx,https://www.presidencia.gov.co/prensa/Paginas/Presidentes-de-Brasil-y-Chile-respaldan-a-Colombia-y-defienden-en-cumbre-Ch-250513.aspx,https://www.presidencia.gov.co/prensa/Paginas/Presidente-Petro-propone-un-nuevo-eje-de-cooperacion-global-basado-250513.aspx,https://www.presidencia.gov.co/prensa/Paginas/Presidente-Petro-visito-instalaciones-de-la-multinacional-Huawei-en-China-250513.aspx,https://www.presidencia.gov.co/prensa/Paginas/Espero-que-Estados-Unidos-nos-permita-seguir-siendo-socios-de-tu-a-tu-Presi-250514.aspx,https://www.presidencia.gov.co/prensa/Paginas/En-su-cuarto-dia-de-visita-oficial-a-China-el-presidente-Gustavo-Petro-250515.aspx,https://www.presidencia.gov.co/prensa/Paginas/Con-plan-de-cooperacion-de-la-Ruta-de-la-Seda-y-solicitud-de-ingreso-al-ban-250516.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,
1746-COL-CRI-38310,1746,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Uribe,Alvaro Uribe,0,Costa Rica,CRI,Latin America and the Caribbean,Central America,,No,No,2004,2004-11-19,2004-11-20,2,No,,No,,No,,Yes,Ibero-American Summit,No,,Yes,President Lucio Gutierrez,No,No,No,No,No,,Attended an Ibero-American Summit in San Jose,2,https://www.gettyimages.com/detail/news-photo/el-presidente-de-colombia-alvaro-uribe-se-apresta-a-news-photo/51767211?phrase=Alvaro%20Uribe&adppopup=true,https://advance-lexis-com.du.idm.oclc.org/document/?pdmfid=1516831&crid=69e0eb45-6723-40a6-a248-e1f4cb0d5a81&pddocfullpath=%2Fshared%2Fdocument%2Fnews%2Furn%3AcontentItem%3A4DV7-KP30-TWMB-1372-00000-00&pdcontentcomponentid=259320&pdteaserkey=sr0&pditab=allpods&ecomp=zznyk&earg=sr0&prid=46325e80-408f-4154-b6b6-a1344468a34a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746-COL-CRI-38540,1746,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Uribe,Alvaro Uribe,0,Costa Rica,CRI,Latin America and the Caribbean,Central America,,No,No,2005,2005-07-07,2005-07-07,1,No,,Yes,President Abel Pacheco,No,,Yes,Banana Exporting Countries Summit,No,,Yes,President Alfredo Palacio,No,No,No,No,No,,,1,http://0-search.proquest.com.bianca.penlib.du.edu/docview/467996204/2078087B5B864CD9PQ/100?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/334435183/2078087B5B864CD9PQ/104?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/192327286/2078087B5B864CD9PQ/118?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746-COL-CRI-40021,1746,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Uribe,Alvaro Uribe,0,Costa Rica,CRI,Latin America and the Caribbean,Central America,,No,No,2009,2009-07-27,2009-07-29,3,No,,No,,No,,Yes,Central American Integration System (SICA) Summit;Tuxtla Mechanism of Dialogue and Agreement,No,,No,,No,No,No,No,No,,,1,http://0-search.proquest.com.bianca.penlib.du.edu/docview/457892858/C015C357F608482EPQ/4?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/433558614/F71AE1107D674F80PQ/16?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597-COL-CRI-41075,2597,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Santos,Juan Manuel Santos,0,Costa Rica,CRI,Latin America and the Caribbean,Central America,,No,No,2012,2012-06-15,2012-06-15,1,No,,Yes,President Laura Chinchilla,No,,No,,No,,No,,No,No,No,No,No,,NA [PE-Latam 2026-09-01: Notes corregido de 'summit on displaced peoples' a 'NA'. Fuente: Ver justificacion cruzada en 2597-COL-BRA-41080],1,https://es.wikipedia.org/wiki/Anexo:Visitas_oficiales_al_exterior_del_presidente_Juan_Manuel_Santos,http://0-search.proquest.com.bianca.penlib.du.edu/docview/1020818283/834FBD22DE694AE6PQ/16?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597-COL-CRI-42032,2597,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Santos,Juan Manuel Santos,0,Costa Rica,CRI,Latin America and the Caribbean,Central America,,No,No,2015,2015-01-28,2015-01-29,2,No,,No,,No,,Yes,Community of Latin American and Caribbean States (CELAC) Summit,No,,Yes,President Nicolas Maduro,Yes,No,No,No,No,,,1,http://0-search.proquest.com.bianca.penlib.du.edu/docview/1649037122/4638D98CF98A43BDPQ/15?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/1648619394/201E6AAC1BE84897PQ/29?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/1649083058/201E6AAC1BE84897PQ/57?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597-COL-CRI-42823,2597,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Santos,Juan Manuel Santos,0,Costa Rica,CRI,Latin America and the Caribbean,Central America,,No,No,2017,2017-03-29,2017-03-29,1,No,,No,,No,,Yes,Summit of the Tuxtla Dialogue and Agreement Mechanism Summit,No,,No,,No,No,No,No,No,,,1,https://search-proquest-com.du.idm.oclc.org/docview/1881295105/345800681C2C4A52PQ/1?accountid=14608,https://search-proquest-com.du.idm.oclc.org/docview/1882262486/345800681C2C4A52PQ/2?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960-COL-CRI-45166,3960,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Petro,Gustavo Petro,0,Costa Rica,CRI,Latin America and the Caribbean,Central America,,No,No,2023,2023-08-28,2023-08-28,1,No,,Yes,President Rodrigo Chaves Robles,No,,No,,No,,No,,No,No,No,No,No,,Greeted at airport and held joint press conference with Costa Rican resident Rodrigo Chaves Robles;Visited the Inter-American Court of Human Rights;Reaffirmed Colombian desire to promote defense of human rights;Held working meeting with judges,2,https://media.gettyimages.com/id/1629238781/photo/colombian-president-gustavo-petro-and-costa-rican-president-rodrigo-chaves-gesture-during-a.jpg?s=612x612&w=0&k=20&c=MjBP9_PXIL7XU8Ivp0shYpy_yJ0msnptjc9D-6_7uNk=,https://www.rtvcnoticias.com/presidente-gustavo-petro-viajo-a-costa-rica,https://www.radiohc.cu/en/noticias/internacionales/332573-president-of-colombia-makes-official-visit-to-costa-rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780-BRA-CUB-39461,1780,Brazil,BRA,Latin America and the Caribbean,South America,Yes,GS,President,Lula da Silva,Luiz Inacio Lula da Silva,0,Cuba,CUB,Latin America and the Caribbean,Caribbean,Havana,No,No,2008,2008-01-14,2008-01-15,2,No,,No,,No,,No,,No,,No,,Yes,Yes,Yes,No,No,,Met Vice President Raul Castro and visited Center for Genetic Engineering and Biotechnology and the Latin American School of Medicine,1,http://wwwbibliotecapresidenciagovbr/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-internacionais-2o-mandato/viagens-internacionais-2008pdf/view,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780-BRA-CUB-39751,1780,Brazil,BRA,Latin America and the Caribbean,South America,Yes,GS,President,Lula da Silva,Luiz Inacio Lula da Silva,0,Cuba,CUB,Latin America and the Caribbean,Caribbean,La Habana,No,No,2008,2008-10-30,2008-10-31,2,No,,Yes,President Raul Castro,No,,No,,No,,No,,No,Yes,No,Yes,No,,,1,http://wwwbibliotecapresidenciagovbr/presidencia/ex-presidentes/luiz-inacio-lula-da-silva/viagens/viagens-internacionais-2o-mandato/viagens-internacionais-2008pdf/view,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029-URY-CUB-39616,2029,Uruguay,URY,Latin America and the Caribbean,South America,Yes,GS,President,Vazquez,Tabare Vazquez,0,Cuba,CUB,Latin America and the Caribbean,Caribbean,Havana,No,No,2008,2008-06-18,2008-06-21,3,No,,Yes,President Raul Castro,No,,No,,No,,No,,Yes,Yes,Yes,No,No,,Placed a floral offering during visit to the bust of Artigas;paid homage to Cuba's liberation hero Gen. Jose Gervasio Artigas on the 224th anniversary of his birth.  Delivered public remarks to Cuban press talking about the importance of commemorating the birth of Artigas.  Bilateral agreements signed to boost trade relations.  Visited Havana University.  Also met with Fidel Castro. [PE-Latam 2026-08-24: TripStartDate corregido de '2008-06-17T00:00:00' a '2008-06-18' (nuestra investigacion). Fuente: http://archivo.presidencia.gub.uy/_web/noticias/2008/06/2008061607.htm] [PE-Latam 2026-08-24: TripDuration corregido de '5' a '3' (nuestra investigacion). Fuente: http://archivo.presidencia.gub.uy/_web/noticias/2008/06/2008061607.htm],1,https://search-proquest-com.du.idm.oclc.org/central/docview/457391307/fulltext/20990B8CB8E04268PQ/19?accountid=14608,https://search-proquest-com.du.idm.oclc.org/central/docview/452092438/fulltext/20990B8CB8E04268PQ/21?accountid=14608,https://search-proquest-com.du.idm.oclc.org/central/docview/432895912/fulltext/20990B8CB8E04268PQ/18?accountid=14608,https://www.gettyimages.com/license/81636107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-CUB-39514,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Cuba,CUB,Latin America and the Caribbean,Caribbean,,No,No,2008,2008-03-07,2008-03-08,2,No,,Yes,President Raul Castro,No,,No,,No,,No,,No,No,No,No,No,,"[PE-Latam 2026-09-05: revisado, TripStartDate queda No_verificable --]",1,http://wnc.eastview.com/wnc/article?id=40312231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-CUB-39615,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Cuba,CUB,Latin America and the Caribbean,Caribbean,,No,No,2008,2008-06-16,2008-06-16,1,No,,Yes,President Raul Castro,No,,No,,No,,No,,No,No,No,No,No,,,1,https://advance-lexis-com.du.idm.oclc.org/document/?pdmfid=1516831&crid=087b3772-e22d-432d-8e20-988c80d71026&pddocfullpath=%2Fshared%2Fdocument%2Fnews%2Furn%3AcontentItem%3A4SSM-JN10-TWMD-611X-00000-00&pdcontentcomponentid=10903&pdteaserkey=sr1&pditab=allpods&ecomp=tmnyk&earg=sr1&prid=6c0e04c6-6406-4df4-85e1-fd8b66f8ce12,https://advance-lexis-com.du.idm.oclc.org/document/?pdmfid=1516831&crid=9f848ea8-76b3-4fa4-9fde-c429622e880d&pddocfullpath=%2Fshared%2Fdocument%2Fnews%2Furn%3AcontentItem%3A4SSV-HVF0-TWMB-30SR-00000-00&pdcontentcomponentid=8078&pdteaserkey=sr2&pditab=allpods&ecomp=tmnyk&earg=sr2&prid=6c0e04c6-6406-4df4-85e1-fd8b66f8ce12,"""Chavez hopes to discuss world;energy crises with Fidel Castro in Havana."" Associated Press International. 16 June 2008. LexisNexis. (1 August 2016).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-CUB-39712,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Cuba,CUB,Latin America and the Caribbean,Caribbean,,No,No,2008,2008-09-21,2008-09-21,1,No,,Yes,President Raul Castro,No,,No,,No,,No,,No,No,No,No,No,,,1,http://wnc.eastview.com/wnc/article?id=31543611,http://wnc.eastview.com/wnc/article?id=31543787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-CUB-39719,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Cuba,CUB,Latin America and the Caribbean,Caribbean,,No,No,2008,2008-09-28,2008-09-28,1,No,,Yes,President Raul Castro,No,,No,,No,,No,,No,No,No,No,No,,,1,http://wnc.eastview.com/wnc/article?id=31566119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320-ARG-CUB-39832,2320,Argentina,ARG,Latin America and the Caribbean,South America,Yes,GS,President,Fernandez de Kirchner,Cristina Fernandez de Kirchner,0,Cuba,CUB,Latin America and the Caribbean,Caribbean,Havana,No,No,2009,2009-01-19,2009-01-21,3,No,,Yes,President Raul Castro,No,,No,,No,,No,,Yes,No,No,Yes,No,,First visit by Argentina head of state in 23 years. Also held an audience with Fidel Castro,1,http://du.idm.oclc.org/login?url=https://search-proquest-com.du.idm.oclc.org/docview/371297611?accountid=14608,http://du.idm.oclc.org/login?url=https://search-proquest-com.du.idm.oclc.org/docview/371302397?accountid=14608,http://www.gettyimages.com/license/84362706,http://www.gettyimages.com/license/84374539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117-BOL-CUB-39975,2117,Bolivia,BOL,Latin America and the Caribbean,South America,Yes,GS,President,Morales,Evo Morales,0,Cuba,CUB,Latin America and the Caribbean,Caribbean,,No,No,2009,2009-06-11,2009-06-11,1,No,,Yes,President Raul Castro,No,,No,,No,,No,,Yes,No,No,No,No,,Also met former president Fidel Castro,1,https://search-proquest-com.du.idm.oclc.org/docview/451798637/C70E5CF10D75449BPQ/1?accountid=14608,https://search-proquest-com.du.idm.oclc.org/docview/433525720/C70E5CF10D75449BPQ/2?accountid=14608,http://www.gettyimages.com/license/88431485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117-BOL-CUB-40159,2117,Bolivia,BOL,Latin America and the Caribbean,South America,Yes,GS,President,Morales,Evo Morales,0,Cuba,CUB,Latin America and the Caribbean,Caribbean,,No,No,2009,2009-12-12,2009-12-15,4,No,,No,,No,,Yes,Bolivarian Alliance for the Peoples of Our America (ALBA) Summit,No,,No,,No,No,No,No,No,,,1,http://wnc.eastview.com.du.idm.oclc.org/wnc/article?id=33028473,http://wnc.eastview.com.du.idm.oclc.org/wnc/article?id=39679286,http://wnc.eastview.com.du.idm.oclc.org/wnc/article?id=39624044,http://www.gettyimages.com/license/94376548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134-CHL-CUB-39854,2134,Chile,CHL,Latin America and the Caribbean,South America,Yes,GS,President,Bachelet,Michelle Bachelet,0,Cuba,CUB,Latin America and the Caribbean,Caribbean,Havana,No,No,2009,2009-02-10,2009-02-13,4,No,,Yes,President Raul Castro,No,,Yes,International Book Fair,No,,No,,Yes,Yes,Yes,Yes,No,,President Michelle Bachelet attended the International Book Fair where Chile was the guest of honor.,1,http://infoweb.newsbank.com/resources/doc/nb/news/12658017B2A95858?p=AWNB,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/457291360?accountid=14608,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/433362653?accountid=14608,http://du.idm.oclc.org/login?url=http://search.proquest.com/docview/457284633?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949-COL-DNK-34769,949,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Pizano,Ernesto Samper Pizano,0,Denmark,DNK,Europe,Northern Europe,,No,No,1995,1995-03-11,1995-03-12,2,No,,No,,No,,Yes,World Summit for Social Development,No,,Yes,Premier Li Peng,Yes,Yes,No,No,No,,"[PE-Latam 2026-09-01: revisado, NonhostHOGSNames queda No_verificable -Fuentes oficiales de Naciones Unidas confirman que la Cumbre Mundial sobre Desarrollo Social se realizo en Copenhague, Dinamarca, del 6 al 12 de marzo-]",1,http://0-search.proquest.com.bianca.penlib.du.edu/docview/257718077/41B88537E3194002PQ/8?accountid=14608,http://www.un.org/documents/ga/conf166/gov/950312082320.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746-COL-DNK-40162,1746,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Uribe,Alvaro Uribe,0,Denmark,DNK,Europe,Northern Europe,,No,No,2009,2009-12-15,2009-12-18,4,No,,No,,No,,Yes,Climate Change Summit,No,,No,,Yes,No,No,No,No,,,1,http://0-search.proquest.com.bianca.penlib.du.edu/docview/433836907/B43C35123C4749ECPQ/5?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/433831228/B43C35123C4749ECPQ/8?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/433831006/B43C35123C4749ECPQ/12?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/433822738/B43C35123C4749ECPQ/18?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/433821785/B43C35123C4749ECPQ/26?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337-COL-DOM-36266,1337,Colombia,COL,Latin America and the Caribbean,South America,Yes,GS,President,Arango,Andres Pastrana Arango,0,Dominican Republic,DOM,Latin America and the Caribbean,Caribbean,,No,No,1999,1999-04-16,1999-04-17,2,No,,Yes,President Leonel Fernandez,No,,Yes,Association of Caribbean States (ACS) Summit,No,,No,,Yes,Yes,No,No,No,,,1,http://0-search.proquest.com.bianca.penlib.du.edu/docview/368336876/61A63104FDD248E4PQ/107?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/452229019/61A63104FDD248E4PQ/117?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/368423579/61A63104FDD248E4PQ/132?accountid=14608,http://0-search.proquest.com.bianca.penlib.du.edu/docview/279273582/61A63104FDD248E4PQ/135?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
