Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status
CHL-MB1-J056,305,Michelle Bachelet,Chile,Completed,2007-05-30,2007-05-31,2,Norway,Europe,Oslo,Bilateral,State Visit,NA,Gobierno de Noruega,Jefe de Estado/Gobierno,"Visita oficial a Noruega, tramo intermedio de gira nórdica (Finlandia-Noruega-Suiza).",https://www.swissinfo.ch/spa/demografia/la-presidenta-de-chile-michelle-bachelet-en-suiza/5925400,Medium,Fechas estimadas por continuidad itineraria (llegada a Zúrich confirmada el viernes 01/06 procedente de Oslo).,NA,Verificada-URL
CHL-MB1-J056,306,Michelle Bachelet,Chile,Completed,2007-06-01,2007-06-04,4,Switzerland,Europe,Bern,Bilateral,State Visit,NA,Micheline Calmy-Rey (Consejo Federal suizo),Jefe de Estado/Gobierno,"Visita de Estado a Suiza (única visita de Estado que recibe Suiza ese año); incluye Ginebra (EPFL, CICR), conferencia de la OIT y sesión extraordinaria del Consejo de Derechos Humanos de la ONU. Tramo final de gira nórdica.",https://www.swissinfo.ch/spa/demografia/la-presidenta-de-chile-michelle-bachelet-en-suiza/5925400,Medium,Llegada a Zúrich confirmada viernes 01/06/2007; participación en conferencia OIT y sesión extraordinaria del Consejo de DD.HH. el lunes 04/06.,NA,Verificada-URL
CHL-MB1-J057,307,Michelle Bachelet,Chile,Completed,2008-09-23,2008-09-24,2,United States,North America,New York,Multilateral,Global Forum,NA,63ª AGNU,NA,Participación en el 63° período de sesiones de la Asamblea General de la ONU.,https://www.un.org/es/ga/president/63/statements/statements.shtml,Medium,Fecha estimada según apertura del debate general de la 63ª AGNU (23/09/2008); no se confirmó fecha exacta de la intervención de Bachelet.,Cooperación Política General,Verificada-URL
CHL-MB1-J058,308,Michelle Bachelet,Chile,Completed,2009-06-01,2009-06-01,1,El Salvador,Central America,San Salvador,Bilateral,Inauguration/Funeral,NA,Transmisión del Mando de Mauricio Funes,Jefe de Estado/Gobierno,"Asistencia a la asunción de Mauricio Funes, primer presidente del FMLN en El Salvador.",https://es.wikipedia.org/wiki/Investidura_presidencial_de_Mauricio_Funes,Medium,NA,NA,Verificada-URL
CHL-MB1-J059,309,Michelle Bachelet,Chile,Completed,2009-06-24,2009-06-25,2,Mexico,North America,Mexico City,Bilateral,State Visit,NA,Felipe Calderón,Jefe de Estado/Gobierno,"Visita oficial a México con delegación de ministros de Relaciones Exteriores, Economía, Justicia y Agricultura.",https://www.chile.gob.cl/mexico/relacion-bilateral/relaciones-bilaterales/visitas-reciprocas-y-reuniones-entre-los-presidentes-de-chile-y-mexico/visitas-reciprocas-y-reuniones-entre-los-presidentes-de-chile-y-mexico,High,NA,NA,Verificada-URL
CHL-MB1-J060,310,Michelle Bachelet,Chile,Completed,2009-08-10,2009-08-10,1,Ecuador,South America,Quito,Multilateral,Regional Summit,NA,III Reunión Ordinaria de UNASUR (traspaso de presidencia pro tempore a Rafael Correa),NA,"Participación en la III Reunión Ordinaria de UNASUR en Quito, donde Bachelet traspasó la presidencia pro tempore a Rafael Correa; coincide con la segunda asunción de Correa bajo la nueva Constitución.",https://www.diariodecuyo.com.ar/argentina/Cristina-llego-a-Ecuador-para-la-asuncion-de-Rafael-Correa-20090809-0027.html,Medium,"QA-R7 2026-07-26: fuente original (archivonacional.cl) resultó ser un discurso de Bachelet en su SEGUNDO mandato, 04-12-2014, sobre el traspaso de secretaría general de UNASUR a Ernesto Samper -no correspondía al evento de agosto 2009-. Reemplazada por crónica de Diario de Cuyo (09/08/2009) que confirma fecha, sede (Quito, Convento de San Agustín) y el traspaso de presidencia pro tempore de Bachelet a Correa el 10/08/2009.",Cooperación Política General,Verificada-URL
CHL-MB1-J061,311,Michelle Bachelet,Chile,Completed,2009-12-17,2009-12-17,1,Denmark,Europe,Copenhagen,Multilateral,Global Forum,NA,COP15 - XV Conferencia de las Partes de la CMNUCC,NA,Discurso de Bachelet en el segmento de alto nivel de la COP15 sobre cambio climático y multilateralismo.,https://speechbank.un.org/sites/default/files/2023-03/sp_00015_chi_unfccc_cop15_2009.pdf,High,Fecha del discurso confirmada (17/12/2009); fechas exactas de llegada/salida de la comitiva no confirmadas con fuente adicional.,Medio Ambiente/Clima,Verificada-URL
CHL-SP1-J068,312,Sebastián Piñera,Chile,Completed,2012-06-18,2012-06-19,2,Mexico,North America,Los Cabos,Multilateral,Global Forum,NA,Cumbre del G20,NA,"Participación como país invitado en la Cumbre del G20 en Los Cabos; Chile fue uno de los seis países invitados junto a Colombia, España, Benín, Camboya y Etiopía. Primer tramo de gira que continuó a la Conferencia Río+20 en Brasil.",https://en.wikipedia.org/wiki/2012_G20_Los_Cabos_summit,Medium,Cruzado con La Tercera ('Piñera asegura que se creó un clima de mayor diálogo... cumbre del G20') y Cancillería de Colombia; no se halló comunicado directo de prensa.presidencia.cl con URL consultable.,Cooperación Política General,Verificada-URL
CHL-SP1-J077,313,Sebastián Piñera,Chile,Completed,2010-05-25,2010-05-25,1,Argentina,South America,Buenos Aires,Bilateral,Inauguration/Funeral,NA,Bicentenario de la Independencia de Argentina / Cristina Fernández de Kirchner,Jefe de Estado/Gobierno,Presidió la delegación chilena en los festejos del Bicentenario argentino; participó en la inauguración de la Galería Patriotas Latinoamericanos en la Casa Rosada junto a otros jefes de Estado.,https://www.minrel.gob.cl/minrel/site/docs/20250624/20250624125818/memoria_2010__rev_abril_2014_.pdf,High,"Fuente: Memoria MINREL 2010, capítulo Argentina, ítem b (viajó acompañado del Canciller Moreno y el Ministro de Defensa Ravinet).",NA,Verificada-URL
CHL-SP1-J078,314,Sebastián Piñera,Chile,Completed,2010-10-28,2010-10-28,1,Argentina,South America,Buenos Aires,Bilateral,Inauguration/Funeral,NA,Funeral de Néstor Kirchner,Ex-mandatario/Opositor,"Viajó junto a la Primera Dama Cecilia Morel, el Canciller Moreno y los presidentes del Senado y la Cámara de Diputados para participar en las exequias del ex Presidente Néstor Kirchner; Chile decretó tres días de duelo nacional.",https://www.minrel.gob.cl/minrel/site/docs/20250624/20250624125818/memoria_2010__rev_abril_2014_.pdf,High,"Fuente: Memoria MINREL 2010, capítulo Argentina, ítem c.",NA,Verificada-URL
CHL-SP1-J079,315,Sebastián Piñera,Chile,Completed,2011-01-01,2011-01-01,1,Brazil,South America,Brasília,Bilateral,Inauguration/Funeral,NA,Asunción de Dilma Rousseff,Jefe de Estado/Gobierno,Asistió a la ceremonia de transmisión del mando presidencial de Dilma Rousseff en Brasilia; en la misma jornada se reunió con el presidente de la ANP Mahmud Abbas y la Secretaria de Estado de EE.UU. Hillary Clinton.,https://www.emol.com/noticias/Internacional/2024/02/07/1120993/muerte-sebastian-pinera-hitos-internacionales.html,Medium,Corroborado por síntesis de Wikipedia 'Anexo:Chile en 2011' (vía búsqueda); no se halló mención explícita en el capítulo Brasil de la Memoria MINREL 2011 (posible omisión editorial de esa fuente).,NA,Verificada-URL
CHL-SP1-J060,316,Sebastián Piñera,Chile,Completed,2011-03-01,2011-03-02,2,Italy,Europe,Rome,Bilateral,Working Visit,NA,Silvio Berlusconi / Giorgio Napolitano,Jefe de Estado/Gobierno,"Visita oficial a Roma; reuniones con el Primer Ministro Berlusconi y el Presidente Napolitano; anuncio de agenda de negocios y acuerdos en materia universitaria, energética y de diseño industrial. Primer tramo de gira por Italia-Vaticano-Israel-Palestina-Jordania-España.",https://www.eldinamo.cl/pais/2011/02/28/la-entrevista-pinera-que-berlusconi-no-debiera-leer/,Medium,Fecha de inicio estimada: informador.mx (27-feb-2011) señala que la gira 'inicia este martes' (1-mar-2011); no se confirmó día exacto de salida hacia Ciudad del Vaticano.,NA,Verificada-URL
CHL-SP1-J060,317,Sebastián Piñera,Chile,Completed,2011-03-03,2011-03-03,1,Vatican City,Europe,Vatican City,Bilateral,Working Visit,NA,Papa Benedicto XVI,Jefe de Estado/Gobierno,Audiencia con el Papa Benedicto XVI en el marco de la gira europea/Medio Oriente; conversaron sobre una eventual visita papal a Chile.,https://www.informador.mx/Internacional/Conversara-Pinera-con-el-Papa-sobre-eventual-visita-a-Chile-20110227-0066.html,Medium,Fecha estimada: mismo día de la llegada a Israel según El Dínamo (3-mar-2011); la crónica previa de El Mercurio (27-feb-2011) anunciaba el encuentro papal para 'el próximo jueves' (3-mar-2011).,NA,Verificada-URL
CHL-SP1-J060,318,Sebastián Piñera,Chile,Completed,2011-03-03,2011-03-06,4,Israel,Middle East,Jerusalem,Bilateral,State Visit,NA,Benjamín Netanyahu / Simón Peres,Jefe de Estado/Gobierno,"Primera visita de un Jefe de Estado chileno a Israel; aterrizó en Ben Gurión, recorrió sitios religiosos de Jerusalén y se reunió con el Primer Ministro Netanyahu y el Presidente Peres; firmó acuerdos de cooperación y de intercambio cultural.",https://www.eldinamo.cl/pais/2011/03/03/pinera-inicia-la-primera-visita-de-un-presidente-chileno-israel/,High,"Itinerario diario (llegada 3-mar, Jerusalén 4-mar, Cisjordania 5-mar, Netanyahu/Peres 6-mar) según El Dínamo, 3-mar-2011; el 5-mar corresponde a la escala en Palestina (ver fila separada).",NA,Verificada-URL
CHL-SP1-J060,319,Sebastián Piñera,Chile,Completed,2011-03-05,2011-03-05,1,Palestine,Middle East,Ramallah,Bilateral,State Visit,NA,Mahmud Abás,Jefe de Estado/Gobierno,"Visita a Cisjordania (Ramallah) en el marco de la gira a Israel; se reunió con el Presidente de la Autoridad Nacional Palestina, Mahmud Abás, con quien firmó un acuerdo marco de cooperación.",https://www.eldinamo.cl/pais/2011/03/03/pinera-inicia-la-primera-visita-de-un-presidente-chileno-israel/,High,NA,NA,Verificada-URL
CHL-SP1-J060,320,Sebastián Piñera,Chile,Completed,2011-03-06,2011-03-07,2,Jordan,Middle East,Amman,Bilateral,Working Visit,NA,Gobierno de Jordania,Jefe de Estado/Gobierno,"Escala de trabajo en Jordania, penúltimo tramo de la gira a Medio Oriente, previo a continuar viaje hacia España.",https://www.eldinamo.cl/pais/2011/03/03/pinera-inicia-la-primera-visita-de-un-presidente-chileno-israel/,Medium,Fechas estimadas (partió hacia Jordania la tarde del 6-mar según El Dínamo); no se halló crónica de actividades específicas en Jordania ni fecha exacta de salida hacia España.,NA,Verificada-URL
CHL-SP1-J060,321,Sebastián Piñera,Chile,Completed,2011-03-07,2011-03-09,3,Spain,Europe,Madrid,Bilateral,State Visit,NA,Rey Juan Carlos I / José Luis Rodríguez Zapatero,Jefe de Estado/Gobierno,Visita de Estado a España; recibido por los Reyes con cena oficial; reunión con el Presidente del Gobierno Zapatero; visita al Congreso de los Diputados. Último tramo de la gira Italia-Vaticano-Israel-Palestina-Jordania-España.,https://www.exteriores.gob.es/es/Comunicacion/NotasPrensa/Paginas/Articulos/Comunicado238.aspx,High,"Fuente: comunicado 19-2011 del Ministerio de Asuntos Exteriores de España ('Visita de Estado del Presidente de Chile'), indexado por buscador; el render directo del documento no fue posible en este entorno de trabajo.",NA,Verificada-URL
CHL-SP1-J080,322,Sebastián Piñera,Chile,Completed,2011-07-07,2011-07-10,4,Mexico,North America,Mexico City,Bilateral,State Visit,NA,Felipe Calderón,Jefe de Estado/Gobierno,Visita de Estado a México; viajó junto al Canciller Alfredo Moreno.,https://www.minrel.gob.cl/minrel/site/docs/20250624/20250624125818/memoria_minrel_2011_2.pdf,High,"'Entre el 7 y el 10 de julio, se llevó a cabo una Visita de Estado del Presidente Sebastián Piñera a México' (Memoria MINREL 2011, cap. México). Otra fuente (chile.gob.cl, cronología bilateral) da fechas 8-9 de julio; se prioriza la Memoria oficial por ser fuente primaria. CORREGIDO (2026-07-22): se retiró la mención a un 'seminario tecnológico previo en EE.UU.' del Trip_Objective (candidato residual de Tanda 3, sin ciudad ni fuente). Investigación dedicada: la Memoria MINREL 2011 (fuente primaria, capítulo Estados Unidos) NO registra ninguna visita de Piñera a EE.UU. en julio de 2011 (solo la de sept-2011, AGNU + Massachusetts). El unico hallazgo de un 'foro de ciencia e innovacion' de Piñera con lideres digitales en EE.UU. corresponde a la Cumbre Sun Valley de julio DE 2018 (2do mandato, prensa.presidencia.cl id=78599, La Tercera), no a 2011. Candidato DESCARTADO definitivamente: sin evidencia de un seminario tecnologico en EE.UU. en jul-2011; probable confusion/conflacion con el evento homonimo de 2018.",NA,Verificada-URL
CHL-SP1-J081,323,Sebastián Piñera,Chile,Completed,2011-12-02,2011-12-03,2,Venezuela,South America,Caracas,Multilateral,Regional Summit,NA,I Cumbre de la CELAC,NA,Participó en la Cumbre fundacional de la Comunidad de Estados Latinoamericanos y Caribeños (CELAC) en Caracas; Hugo Chávez traspasó la presidencia pro tempore del organismo a Piñera para el período 2012.,https://www.minrel.gob.cl/minrel/site/docs/20250624/20250624125818/memoria_minrel_2011_2.pdf,High,"'El único encuentro entre presidentes se realizó el 2 y 3 de diciembre, en Caracas, en el marco de la Primera Cumbre de CELAC... Chávez entregó la Presidencia de CELAC al Jefe de Estado chileno' (Memoria MINREL 2011, cap. Venezuela). Primer tramo de gira que continuó a Mérida, México (4-5 dic).",Cooperación Política General,Verificada-URL
CHL-SP1-J081,324,Sebastián Piñera,Chile,Completed,2011-12-04,2011-12-05,2,Mexico,North America,Mérida,Multilateral,Regional Summit,NA,II Cumbre de la Alianza del Pacífico y XIII Cumbre del Mecanismo de Tuxtla,NA,"Participó como invitado especial en la II Cumbre de la Alianza del Pacífico y en la XIII Cumbre del Mecanismo de Diálogo y Concertación de Tuxtla, en Mérida, Yucatán.",https://www.minrel.gob.cl/minrel/site/docs/20250624/20250624125818/memoria_minrel_2011_2.pdf,High,"Memoria MINREL 2011 (cap. México) da 4-5 de diciembre; una fuente secundaria (chile.gob.cl, cronología bilateral Chile-México) da 1-2 de diciembre; se prioriza la Memoria oficial. Segundo tramo de la gira que incluyó la Cumbre CELAC en Caracas (2-3 dic).",Comercio/Integración Económica,Verificada-URL
CHL-SP1-J082,325,Sebastián Piñera,Chile,Completed,2012-03-21,2012-03-24,4,Vietnam,Asia-Pacific,Hanoi,Bilateral,Working Visit,NA,Truong Tan Sang,Jefe de Estado/Gobierno,Primer tramo de gira asiática; visita oficial con foro empresarial bilateral en el contexto de la entrada en vigor del TLC Chile-Vietnam; también recorrió Ciudad Ho Chi Minh.,https://www.bcn.cl/observatorio/asiapacifico/noticias/balance-gira-oficial-asia-pinera-2012,High,"Fecha de llegada (21-mar) según La Tercera; fecha de salida hacia Corea estimada por reconstrucción del itinerario (BCN: gira total de 12 días Vietnam-Corea-Japón, con Cumbre de Seguridad Nuclear en Seúl el 26-27/3).",NA,Verificada-URL
CHL-SP1-J082,326,Sebastián Piñera,Chile,Completed,2012-03-25,2012-03-27,3,South Korea,Asia-Pacific,Seoul,Multilateral,Global Forum,NA,II Cumbre de Seguridad Nuclear de Seúl,NA,"Participó en la II Cumbre de Seguridad Nuclear (26-27 marzo); se reunió con el Presidente Lee Myung-bak; firmó acuerdo de cooperación en infraestructura, recursos y energías renovables.",https://www.bcn.cl/observatorio/asiapacifico/noticias/balance-gira-oficial-asia-pinera-2012,High,Fecha de llegada a Corea estimada (25-mar) por reconstrucción del itinerario; fechas de la Cumbre de Seguridad Nuclear (26-27/3) confirmadas por múltiples fuentes de prensa.,Seguridad,Verificada-URL
CHL-SP1-J082,327,Sebastián Piñera,Chile,Completed,2012-03-28,2012-03-30,3,Japan,Asia-Pacific,Tokyo,Bilateral,Working Visit,NA,Yoshihiko Noda,Jefe de Estado/Gobierno,"Visita oficial de tres días, tramo final de la gira asiática; se reunió con el Primer Ministro Noda, a quien ofreció respaldo de Chile al eventual ingreso de Japón al TPP; visitó Minamisanriku (Miyagi), zona afectada por el terremoto/tsunami de 2011.",https://www.mofa.go.jp/region/latin/chile/data.html,High,"Confirmado como 'working visit' (acompañado por el Canciller Alfredo Moreno) en la tabla de visitas del Ministerio de Relaciones Exteriores de Japón (MOFA), año 2012; fechas exactas (28-30 marzo) según SinEmbargo (25-jun-2019, retrospectiva) y BCN (balance de la gira asiática, 1-abr-2012, gira total de 12 días).",NA,Verificada-URL
